0,업종,상호명,시도,구,도로명,주소,x,y
757,음식점,김밥허가네우동,대구,북구,구리로,"194,1층103호(국우동)",128.576085,35.94836944
758,마트·편의점,김보운참한우,대구,북구,학정로110길,16(학정동),128.566231,35.95251302
759,음식점,김삼촌치킨나라,대구,북구,침산남로,212(침산동),128.5987111,35.88654084
760,음식점,김삿갓,대구,북구,관음중앙로,75(관음동),128.5442762,35.94064373
761,음식점,김서방얼큰이손수제비,대구,북구,동천로,35-181층(동천동),128.5585525,35.93512994
762,음식점,김선생커피,대구,북구,호국로,"807-9,1층(학정동)",128.5658814,35.95675282
763,음식점,김성구의성마늘치킨,대구,북구,태전로1길,"13,A동1층E호(태전동)",128.5445538,35.92019506
764,음식점,김쉐프의맛있는고깃집,대구,북구,경진로1길,7(복현동),128.6143075,35.89629038
765,음식점,김스타치킨(보건대점),대구,북구,칠곡중앙대로,349B동1층(태전동),128.5472261,35.9268729
766,음식점,김씨네김빱,대구,북구,칠성동,1가276-1번지칠성야시장판매대퓨전9호,128.6053366,35.87672537
767,마트·편의점,김씨네식육점,대구,북구,검단북로11길,11축산물도매시장축산부산물상가(검단동),128.6104838,35.91596424
768,음식점,김애옥할매순대국밥,대구,북구,산격로6길,"3,1층(산격동)",128.6056567,35.89268081
769,음식점,김여사김밥,대구,북구,칠성로,65-1(칠성동2가),128.596549,35.87942293
770,음식점,김재민상주곱창,대구,북구,연경중앙로3길,"23,1층101호(연경동)",128.615879,35.9431115
771,기타,김제경수학교습소,대구,북구,복현로,105태왕아너스상가204호(복현동),128.6196596,35.89940202
772,편의시설,김종헌치과의원,대구,북구,노원로,20(노원동3가),128.5652205,35.89106702
773,음식점,김주연왕족발,대구,북구,구암로50길,2(구암동),128.5663644,35.93310737
774,음식점,김진오김실장왕족발칠곡점,대구,북구,칠곡중앙대로65길,17(태전동),128.5451554,35.92541151
775,편의시설,김진홍치과의원,대구,북구,검단로,16(복현동),128.6155471,35.89925512
776,음식점,김찬조족발,대구,북구,매전로,"80,204호(태전동)",128.5468693,35.91286157
777,마트·편의점,김천상회,대구,북구,매천로15길,6-1(매천동),128.5402382,35.90370478
778,음식점,김천식당,대구,북구,칠곡중앙대로43길,12(태전동),128.5470919,35.91531198
779,음식점,김천식당,대구,북구,팔달로35길,8(노원동2가),128.569732,35.8890905
780,음식점,김춘삼왕초갈비,대구,북구,서변로,"27-2,1층(서변동)",128.59637,35.91838577
781,음식점,김충기꽃삼겹,대구,북구,대천로9길,29(읍내동),128.5557783,35.93928891
782,음식점,김치찜은못참지,대구,북구,산격로11길,11층(산격동),128.6040086,35.89597298
783,음식점,김칠갑족발아저씨,대구,북구,태암남로1길,7(태전동),128.5483354,35.92612677
784,음식점,김태연국민동태탕.찜,대구,북구,서변로,115(서변동),128.5966296,35.92610712
785,음식점,김태주선산곱창,대구,북구,한강로6길,3-61층(사수동),128.5157921,35.89681257
786,음식점,김태주선산곱창(칠곡점),대구,북구,팔거천동로34길,"2-18,1층(동천동)",128.5575587,35.93784364
787,음식점,김형목베이커리,대구,북구,검단로,120(검단동),128.6205448,35.90705621
788,음식점,김희예만두수작침산점,대구,북구,호암로,"20,125동108호(칠성동2가,성광우방타운)",128.5920247,35.88266294
789,음식점,까만집,대구,북구,대천로17길,"3-17,1층(동천동)",128.5575237,35.93746408
790,음식점,까망소,대구,북구,침산남로19길,"6,B동201호(침산동)",128.5869553,35.88961278
