0,업종,상호명,시도,구,도로명,주소,x,y
1211,일반한식,대우족발,대구,북구,중앙대로,509-1(칠성동2가),128.5950526,35.87855041
1212,농·축·수산품,대원건어물,대구,북구,매천로,"73,2층(매천동)",128.540744,35.90375515
1213,농·축·수산품,대원상회,대구,북구,칠성남로43길,16(칠성동1가),128.6030014,35.87705087
1214,농·축·수산품,대원영농조합법인,대구,북구,관음로,179-15(관음동),128.5427444,35.94641622
1215,일반한식,대일식당,대구,북구,오봉로24길,39(침산동),128.5834454,35.89706145
1216,약국,대일약국,대구,북구,고성로,152A동(고성동2가),128.5823501,35.88097546
1217,일반한식,대일양념곱창,대구,북구,팔달로35길,90(노원동2가),128.570845,35.89264429
1218,일반한식,대장부,대구,북구,중앙대로,556(침산동),128.5969339,35.8822884
1219,농·축·수산품,대전상회,대구,북구,칠성남로43길,10(칠성동1가),128.6031692,35.87683659
1220,중국식,대진각,대구,북구,노원로17길,"19,1층(노원동3가)",128.569837,35.89607632
1221,중국식,대진각,대구,북구,검단동로,42-1(검단동),128.6244317,35.9151747
1222,농·축·수산품,대진상회,대구,북구,칠성시장로,"19경영시장제32,35호(칠성동1가)",128.6040649,35.87571938
1223,농·축·수산품,대진수산,대구,북구,구암로,"17,202동1303호(관음동,한양수정아파트)",128.5429342,35.93663893
1224,일반한식,대진수산,대구,북구,대학로,"20-9,1층(산격동)",128.6038087,35.88868282
1225,일반한식,대창가든,대구,북구,고성동,"2가111-49번지***연번지,51",128.5817524,35.88100802
1226,농·축·수산품,대창농산,대구,북구,칠성시장로,34대구청과시장내(칠성동1가),128.6039134,35.87702959
1227,농·축·수산품,대창상회,대구,북구,칠성시장로,28(칠성동1가),128.604501,35.87697957
1228,농·축·수산품,대창수산,대구,북구,칠성시장로5길,5-1(칠성동1가),128.6041849,35.87543419
1229,일반한식,대천보리밥,대구,북구,칠곡중앙대로86길,19-2(읍내동),128.5503505,35.9339998
1230,일반한식,대청마루,대구,북구,3공단로,129(노원동3가),128.5659664,35.89793122
1231,농·축·수산품,대청수산,대구,북구,매천로,51(팔달동),128.5409988,35.90143504
1232,농·축·수산품,대청유통,대구,북구,매천로,45(팔달동),128.5412281,35.9009143
1233,일반한식,대탁생막창,대구,북구,태전로7길,10-1(태전동),128.5434603,35.92316569
1234,일반한식,대통숯불막창,대구,북구,학정로,9-2(태전동),128.543813,35.91369888
1235,일반한식,대패가1900칠곡점,대구,북구,팔거천동로34길,"12-15,1층(동천동)",128.5590395,35.9376094
1236,일반한식,대풍,대구,북구,태전로,20(태전동),128.5457291,35.92233006
1237,일반한식,대풍고깃집,대구,북구,산격로,106(산격동),128.6079798,35.89907835
1238,농·축·수산품,대풍농산,대구,북구,칠성시장로9길,5-4(칠성동1가),128.6029058,35.87734691
1239,농·축·수산품,대풍상회,대구,북구,칠성시장로9길,7(칠성동1가),128.6028633,35.87740578
1240,농·축·수산품,대풍수산,대구,북구,노원로10길,"40상가동1층103호(노원동3가,대구노원한신더휴)",128.5695161,35.8900461
1241,약국,대학당약국,대구,북구,학정로,551-50(학정동),128.5648639,35.95448605
1242,일반한식,대학로식당,대구,북구,영송로,14-1(태전동),128.5443974,35.92664484
1243,약국,대학약국,대구,북구,성북로,47(침산동),128.5885916,35.89171576
1244,서양음식,대한분식,대구,북구,한강로6길,"19,1동301호(사수동,태광플라자3층)",128.5157086,35.89528248
1245,스넥,대한분식,대구,북구,침산로32길,"11-7,1층(침산동)",128.5918561,35.89067965
1246,농·축·수산품,대한상회,대구,북구,칠성시장로9길,22(칠성동1가),128.6021592,35.87780591
1247,일반한식,대한상회(칠곡점),대구,북구,동천로,125-14(동천동),128.5593295,35.94326947
1248,일반한식,대한상회침산점,대구,북구,옥산로,86(고성동3가),128.5847154,35.88411647
1249,농·축·수산품,대한수산,대구,북구,매천로동17길,"77,1층(매천동)",128.5418609,35.91120662
1250,농·축·수산품,대한수산,대구,북구,고성로32길,6-6(고성동2가),128.5829031,35.88070035
1251,중국식,대한짬뽕,대구,북구,칠곡중앙대로,"181,106호(태전동)",128.5481128,35.91219762
1252,중국식,대한짬뽕읍내점,대구,북구,칠곡중앙대로,568-1(읍내동),128.5514696,35.94628211
1253,일반한식,대한콩국본점,대구,북구,팔거천동로34길,3-171층(동천동),128.5581183,35.93862046
1254,중국식,대현각,대구,북구,대현로19길,16-1일부1층(대현동),128.6099744,35.88395386
1255,일반한식,대현보신각,대구,북구,대현로,55(대현동),128.6060143,35.88452865
1256,약국,대현사랑약국,대구,북구,대현남로6길,"11,1층(대현동)",128.6085824,35.8810503
1257,일반한식,대현식당,대구,북구,태전로1길,"34,9호(태전동)",128.5426756,35.91988102
1258,약국,대현약국,대구,북구,대현로,94(대현동),128.6092624,35.88233865
1259,일반한식,대현옻닭,대구,북구,대현로10길,54(대현동),128.6035447,35.88277478
1260,일반한식,대현정,대구,북구,대현남로6길,20B115호(대현동),128.6084719,35.88042152
